Name,Month,Day,Hour,Minute,Second,Url,Media,Favorite_Count,Retweet_Count,Text,Language,Retweeted?,Polarity,Subjectivity,Patch_Timing
巨大金魚🐟Pandaemonium🐼,12,3,23,59,54,,,0,319,"RT @FF_XIV_EN: Oh my, what big eyes you have! 🐸👀

Will luck be on your side this time?
Or will Atomos go Y E E T

5️⃣ days until #FFXIV Pat…",en,False,0.0,0.1,Before
Zao Lv81 @ 🍭アザz3ルもん🍭,12,3,23,59,53,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
Izik,12,3,23,59,48,,photo,0,154,"RT @WhyMaige: Stack on---

........ the Blackmage

#FFXIV #FF14 https://t.co/Ur0MplVTkJ",en,False,0.0,0.0,Before
Toiletta ♿🚽🎀,12,3,23,59,47,,photo,0,225,RT @mellalyss: I drew the most precious catboy uwu #ffxiv https://t.co/iYEg62iLhZ,en,False,0.5,0.75,Before
Alicia Frostfall,12,3,23,59,45,,photo,11,2,"Welcome to Amaurot

#FFXIV #FF14 #ffxivsnaps #GPOSERS #FFXIVMOD https://t.co/uqkxP2sVKi",en,False,0.8,0.9,Before
Remy,12,3,23,59,44,https://t.co/qcrLxqb9SU,,0,1255,"RT @FF_XIV_EN: More new gear on the way! ⚔️ https://t.co/qcrLxqb9SU

👇 This is what you'll be able to redeem with the new tomestones of rev…",en,False,0.3267045454545454,0.5085227272727273,Before
🍞 Lahabread - 5.3 spoilers 🍞,12,3,23,59,24,https://t.co/qcrLxqb9SU,,0,1255,"RT @FF_XIV_EN: More new gear on the way! ⚔️ https://t.co/qcrLxqb9SU

👇 This is what you'll be able to redeem with the new tomestones of rev…",en,False,0.3267045454545454,0.5085227272727273,Before
Kabe Smith,12,3,23,58,53,,,0,0,"@Accomp Let me guess, you launched #FFXIV?",en,False,0.0,0.0,Before
"m 🌿 half elf, full friend",12,3,23,57,52,,,0,18,"RT @Sabadoodle: first comm in over a year and i get MerlwybWol, i feel blessed ⚓️❤️ thank you so much!!! #commission #FFXIV https://t.co/DI…",en,False,0.3203125,0.26666666666666666,Before
Belle 🔔 ENVtuber,12,3,23,57,30,https://t.co/nKEN3ixVp5,,3,1,"Reminder that, in about an hour I’ll be streaming some more #CoffeeTalk over on #twitchtv. Another slow, chill stre… https://t.co/nKEN3ixVp5",en,False,0.09999999999999998,0.45,Before
Harui ハルイ🥪 graha fanart retweet machine,12,3,23,57,27,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
🎀✨dodo pogato ✨🎀,12,3,23,57,18,,photo,0,2,RT @snackyboy: Idk if you could tell from my tears but I was so relieved we finally cleared this fight 😅😂 #ffxiv https://t.co/qMRME72sEm,en,False,0.0,1.0,Before
Anko@Rihua Adelram-Lionnellais-Malqir,12,3,23,57,2,https://t.co/qcrLxqb9SU,,0,1255,"RT @FF_XIV_EN: More new gear on the way! ⚔️ https://t.co/qcrLxqb9SU

👇 This is what you'll be able to redeem with the new tomestones of rev…",en,False,0.3267045454545454,0.5085227272727273,Before
🍂Arcane🍁,12,3,23,56,51,,photo,0,225,RT @mellalyss: I drew the most precious catboy uwu #ffxiv https://t.co/iYEg62iLhZ,en,False,0.5,0.75,Before
RaichuSama,12,3,23,56,37,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
焼き猫,12,3,23,56,34,https://t.co/qcrLxqb9SU,,0,1255,"RT @FF_XIV_EN: More new gear on the way! ⚔️ https://t.co/qcrLxqb9SU

👇 This is what you'll be able to redeem with the new tomestones of rev…",en,False,0.3267045454545454,0.5085227272727273,Before
Jen - loving pau more and more and more and more a,12,3,23,56,32,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
"🌈🔥 STANDING IN SOLIDARITY, Commissions Open!!",12,3,23,56,13,,,0,3,"RT @ReiTheChocobutt: tw/ transphobic jokes,

This is NOT okay. Please do NOT be this person. If you are in a party of strangers, please do…",en,False,-0.25,0.5,Before
Snacky Boy ™ FFXIV 5.4 🔮,12,3,23,56,12,https://t.co/fqzy0CT3uY,,3,0,also we made it through the second clear by the skin of our teeth... those cast bars were GONE we should have died… https://t.co/fqzy0CT3uY,en,False,0.05000000000000001,0.19166666666666665,Before
もろは（5.3済）,12,3,23,55,54,https://t.co/qcrLxqb9SU,,0,1255,"RT @FF_XIV_EN: More new gear on the way! ⚔️ https://t.co/qcrLxqb9SU

👇 This is what you'll be able to redeem with the new tomestones of rev…",en,False,0.3267045454545454,0.5085227272727273,Before
Igx{Job Thot},12,3,23,55,47,,photo,0,225,RT @mellalyss: I drew the most precious catboy uwu #ffxiv https://t.co/iYEg62iLhZ,en,False,0.5,0.75,Before
進捗良くない宇榮原▽頭割りDアラさ3,12,3,23,55,42,https://t.co/qcrLxqb9SU,,0,1255,"RT @FF_XIV_EN: More new gear on the way! ⚔️ https://t.co/qcrLxqb9SU

👇 This is what you'll be able to redeem with the new tomestones of rev…",en,False,0.3267045454545454,0.5085227272727273,Before
🔞 sugarsuites @ Mitron lives rent-free in my head,12,3,23,55,39,,,0,115,"RT @kiryuin: 「 INVINCIBLE 」-reprised-

Sol-kun commissioned from the ever amazing @/sh00lace | Instagram: sh0d03 🙏🏻💕 #ff14 #ffxiv #EmetSelc…",en,False,0.6000000000000001,0.9,Before
Lunabun-Star Shepard,12,3,23,54,58,,photo,0,66,"RT @marureenu: seeing ghosts in the palace of the dead...

[nephillyr x foulques doodle] #FFXIV https://t.co/ZDbnHJk1XG",en,False,-0.2,0.4,Before
Jessica A.,12,3,23,54,23,,,0,1465,"RT @FF_XIV_EN: Ah 🤩 we just can't get enough of the trailer, so here it is again!

#FFXIV Patch 5.4—Futures Rewritten arrives on Tuesday, D…",en,False,0.0,0.5,Before
Angel ✨| @ 5.3 spoilers,12,3,23,54,19,,photo,0,1826,RT @burnheals: all dancer susano ex but i'm the only dance partner.mp4 #FFXIV #FFXIVMemes https://t.co/OjewoN9517,en,False,0.0,1.0,Before
🍣おすしBOY🍣くコ:彡,12,3,23,54,11,https://t.co/qcrLxqb9SU,,0,1255,"RT @FF_XIV_EN: More new gear on the way! ⚔️ https://t.co/qcrLxqb9SU

👇 This is what you'll be able to redeem with the new tomestones of rev…",en,False,0.3267045454545454,0.5085227272727273,Before
Dara & Mee @ Ramuh,12,3,23,53,53,,photo,20,3,"Good morning. I hope you had a good night's sleep. 😈

#GPOSERS #FFXIV #ffxivsnaps #EorzeaPhotos https://t.co/yZKWeMUgIq",en,False,0.7,0.6000000000000001,Before
Naxinas,12,3,23,53,45,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
Demon Darktail,12,3,23,53,40,,,0,3,"RT @Dovaking4014: I am trying out this new cutesy plush art style so I am open to commissions!!

1 OC or character is $15

these can come t…",en,False,0.06818181818181818,0.4772727272727273,Before
TW_L_GHT,12,3,23,53,19,https://t.co/oRhYtnXSoR,photo,0,0,New Merch available at https://t.co/oRhYtnXSoR #Streamlabs #FFXIV https://t.co/NV6wn5sS2H,en,False,0.2681818181818182,0.4272727272727273,Before
🔞 sugarsuites @ Mitron lives rent-free in my head,12,3,23,53,14,,photo,0,66,"RT @marureenu: seeing ghosts in the palace of the dead...

[nephillyr x foulques doodle] #FFXIV https://t.co/ZDbnHJk1XG",en,False,-0.2,0.4,Before
Thorelis Asgardian,12,3,23,53,4,,,0,58,"RT @FF_XIV_EN: #FFXIV we're coming to the Aether DC! Join us for the next episode of Duty Commenced on Dec. 9 at 3pm (PST) / 6pm (EST)!

Jo…",en,False,0.0,0.0,Before
M’ista Spot,12,3,23,53,1,,,0,3,"RT @ReiTheChocobutt: tw/ transphobic jokes,

This is NOT okay. Please do NOT be this person. If you are in a party of strangers, please do…",en,False,-0.25,0.5,Before
Overlord Kaltz ☆ サーヴァント: アヴェンジャー,12,3,23,52,53,https://t.co/qcrLxqb9SU,,0,1255,"RT @FF_XIV_EN: More new gear on the way! ⚔️ https://t.co/qcrLxqb9SU

👇 This is what you'll be able to redeem with the new tomestones of rev…",en,False,0.3267045454545454,0.5085227272727273,Before
Eden's Promise: Ultimecia ( See pinned ♥ ),12,3,23,52,53,,photo,0,66,"RT @marureenu: seeing ghosts in the palace of the dead...

[nephillyr x foulques doodle] #FFXIV https://t.co/ZDbnHJk1XG",en,False,-0.2,0.4,Before
Thorelis Asgardian,12,3,23,52,30,https://t.co/PC2YL2FsXU,,0,208,"RT @FF_XIV_EN: New #FFXIV Developers' Blog:
📜 Hear, Feel, Click...
🌐 https://t.co/PC2YL2FsXU

Some UI adjustments are upon us! 🖥️✨

Looks l…",en,False,0.17045454545454544,0.4545454545454545,Before
💜🖤Zenos-Loving Hours 24/7 🖤💜,12,3,23,51,51,,photo,0,66,"RT @marureenu: seeing ghosts in the palace of the dead...

[nephillyr x foulques doodle] #FFXIV https://t.co/ZDbnHJk1XG",en,False,-0.2,0.4,Before
Chris_Garde,12,3,23,51,48,,photo,0,94,"RT @pligplag: ""I'm different you see. From the ancients who clung to dear life, and from you...""

#FFXIV #FFXIVART https://t.co/QnF7TW05lL",en,False,0.0,0.6,Before
StylishChocoRei @Genshin Husbandu,12,3,23,51,43,https://t.co/FcHeY0n279,,14,3,"tw/ transphobic jokes,

This is NOT okay. Please do NOT be this person. If you are in a party of strangers, please… https://t.co/FcHeY0n279",en,False,-0.25,0.5,Before
heal thy burgers ❄️✨,12,3,23,51,31,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
Dusty,12,3,23,51,3,https://t.co/qcrLxqb9SU,,0,1255,"RT @FF_XIV_EN: More new gear on the way! ⚔️ https://t.co/qcrLxqb9SU

👇 This is what you'll be able to redeem with the new tomestones of rev…",en,False,0.3267045454545454,0.5085227272727273,Before
Snimpy,12,3,23,50,55,,photo,0,2531,"RT @Falcon_xiv: I miss you #ysayle
#FFXIV #FF14 https://t.co/bP6kYVe5qd",en,False,0.0,0.0,Before
SKULL @ 5.4 HYPE,12,3,23,50,42,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
Muir136,12,3,23,50,25,https://t.co/PC2YL2FsXU,,0,208,"RT @FF_XIV_EN: New #FFXIV Developers' Blog:
📜 Hear, Feel, Click...
🌐 https://t.co/PC2YL2FsXU

Some UI adjustments are upon us! 🖥️✨

Looks l…",en,False,0.17045454545454544,0.4545454545454545,Before
Frabknando @ angy eyebrows,12,3,23,50,20,,photo,0,225,RT @mellalyss: I drew the most precious catboy uwu #ffxiv https://t.co/iYEg62iLhZ,en,False,0.5,0.75,Before
william . . .,12,3,23,50,18,,photo,0,2415,"RT @m4pala: The Grandpa Exarch
#ffxiv #shadowbringers #ff14 https://t.co/rDRHshBNNJ",en,False,0.0,0.0,Before
Hammerpriest,12,3,23,50,13,,photo,0,154,"RT @WhyMaige: Stack on---

........ the Blackmage

#FFXIV #FF14 https://t.co/Ur0MplVTkJ",en,False,0.0,0.0,Before
たくみん❖,12,3,23,49,46,https://t.co/qcrLxqb9SU,,0,1255,"RT @FF_XIV_EN: More new gear on the way! ⚔️ https://t.co/qcrLxqb9SU

👇 This is what you'll be able to redeem with the new tomestones of rev…",en,False,0.3267045454545454,0.5085227272727273,Before
Orchidias,12,3,23,49,37,,photo,9,2,Matriarch gotta dazzle #ffxiv https://t.co/n4Jo04Paap,en,False,0.0,0.0,Before
prom *17,12,3,23,49,15,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
Blade Faelune | ff14 elf twins appreciation zone,12,3,23,49,4,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
childe brainrot,12,3,23,49,2,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
Sophia | 5.4 countdown 🕔,12,3,23,48,48,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
Bron,12,3,23,48,29,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
Sarayana,12,3,23,48,21,,photo,9,1,"She loves being out at night it comforts her.

#FFXIV #FFXIVScreenshots #FinalFantasyXIV #GPOSERS #GPOSER #miqote https://t.co/Gcf1b6LlML",en,False,0.0,0.0,Before
Soni☀️,12,3,23,48,13,,photo,4,1,"Time to glam the reindeer antlers (and nose) to every outfit in December

#FFXIV https://t.co/EuXOZZGA7X",en,False,0.0,0.0,Before
Plaguey | Sooren@Twitch,12,3,23,48,10,,photo,0,94,"RT @pligplag: ""I'm different you see. From the ancients who clung to dear life, and from you...""

#FFXIV #FFXIVART https://t.co/QnF7TW05lL",en,False,0.0,0.6,Before
ari velazquez 🌯,12,3,23,48,0,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
el // * is my wife,12,3,23,47,58,,photo,2,1,"MY HEART WIBBLING SO MUCH @ THIS #crystalexarch PC 
#ffxiv #shadowbringers https://t.co/sJpUCgSZ4X",en,False,0.2,0.2,Before
super sucklet,12,3,23,47,30,,photo,0,7,"RT @dannymagd: Commission of a miqote keeper WoL #ffxiv #ff14

Post-brawl looks are somethin' else 🗡️🩸 https://t.co/d9WdjKuWX6",en,False,0.0,0.0,Before
coconut mall (10 hours),12,3,23,47,27,,photo,0,225,RT @mellalyss: I drew the most precious catboy uwu #ffxiv https://t.co/iYEg62iLhZ,en,False,0.5,0.75,Before
* ( —𝑭𝑰𝑹𝑬. ♡,12,3,23,47,17,,photo,0,108,RT @baoqi_: oh no I like Elidibus too now #FF14 #FFXIV #FFXIVART #FF14イラスト https://t.co/SD0b37m3W0,en,False,0.0,0.0,Before
Snacky Boy ™ FFXIV 5.4 🔮,12,3,23,47,2,,photo,31,2,Idk if you could tell from my tears but I was so relieved we finally cleared this fight 😅😂 #ffxiv https://t.co/qMRME72sEm,en,False,0.0,1.0,Before
Caiden @ FFXIV,12,3,23,46,42,,photo,0,1826,RT @burnheals: all dancer susano ex but i'm the only dance partner.mp4 #FFXIV #FFXIVMemes https://t.co/OjewoN9517,en,False,0.0,1.0,Before
Layla - Lahabrea Apologist💗💜💙🤎🖤,12,3,23,46,24,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
mao 💗💛💙,12,3,23,46,16,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
sam ⭐,12,3,23,45,34,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
rina 🗝 ffxiv withdrawal,12,3,23,45,34,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
Merry Quiltus,12,3,23,45,23,,photo,0,225,RT @mellalyss: I drew the most precious catboy uwu #ffxiv https://t.co/iYEg62iLhZ,en,False,0.5,0.75,Before
Negi　Durandal鯖,12,3,23,45,20,,,0,804,"RT @AshenBride: The pandemic and being isolated, in lockdown, has made for a very sad and strange year. I wanted to build something that sh…",en,False,-0.35000000000000003,0.575,Before
sdmax300,12,3,23,45,20,,photo,0,2,"RT @zanarkands_: i suppose the biker jacket is enough to make me resub (here's a quick sketch)

#FFXIV https://t.co/LKwLRnjlcl",en,False,0.16666666666666666,0.5,Before
♚ ☾ lia @ 5.4 ☾ ♚,12,3,23,45,15,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
emily ❋ waiting for 5.4,12,3,23,45,11,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
MrsSmith,12,3,23,45,4,https://t.co/q1Hg4vUXR4,,2,0,"so many questions @bbcqt
we have only one - what happen last December? #FFXIV https://t.co/q1Hg4vUXR4",en,False,0.16666666666666666,0.5222222222222223,Before
Phish Sticks,12,3,23,45,1,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
Scarlet,12,3,23,44,52,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
🌌 NightFan,12,3,23,44,50,,,1,0,After about a 3 week break I returned to #FFXIV. Just in time as 5.4 is released on tuesday,en,False,0.0,0.0,Before
𝗄𝖺𝗒𝗅𝖺,12,3,23,44,33,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
nere 🌙 5.4 brainrot,12,3,23,44,31,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
𝒮𝒰𝒦𝐼🌶🎀 @ 5.4 spoiler free til 22/12,12,3,23,44,30,,,0,115,"RT @kiryuin: 「 INVINCIBLE 」-reprised-

Sol-kun commissioned from the ever amazing @/sh00lace | Instagram: sh0d03 🙏🏻💕 #ff14 #ffxiv #EmetSelc…",en,False,0.6000000000000001,0.9,Before
Michael,12,3,23,44,28,https://t.co/qcrLxqb9SU,,0,1255,"RT @FF_XIV_EN: More new gear on the way! ⚔️ https://t.co/qcrLxqb9SU

👇 This is what you'll be able to redeem with the new tomestones of rev…",en,False,0.3267045454545454,0.5085227272727273,Before
Kintora ~Commissions Open!~,12,3,23,44,28,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
☆Shato☆,12,3,23,44,23,,,0,613,"RT @ochentiocho: I've been working hard so today I took a break from commissions and drew something for...me.  (I say, like I don't do that…",en,False,-0.2916666666666667,0.5416666666666666,Before
I CANT PLAY 5.4 YET PLEASE NO SPOIL,12,3,23,44,19,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
ysayle enjoyer,12,3,23,44,7,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
✿ 5.3 of Them ✿ | ShB Spoilers,12,3,23,43,51,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
meteor thirst tweets@5.4!!!!,12,3,23,43,49,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
sorbaie ◊ 5.3 spoilers,12,3,23,43,49,,,0,253,RT @Luminezence: Life goals: to love yourself as much as you love your Final Fantasy 14 character. #FFXIV,en,False,0.3,0.6,Before
denise,12,3,23,43,39,,photo,7,0,muh waifu came home #FFXIV https://t.co/2LITNaaNkg,en,False,0.0,0.0,Before
Adrien Brizard,12,3,23,43,10,,,0,804,"RT @AshenBride: The pandemic and being isolated, in lockdown, has made for a very sad and strange year. I wanted to build something that sh…",en,False,-0.35000000000000003,0.575,Before
childe brainrot,12,3,23,42,47,,photo,0,225,RT @mellalyss: I drew the most precious catboy uwu #ffxiv https://t.co/iYEg62iLhZ,en,False,0.5,0.75,Before
Xat @ Excalibur - 5.3 spoilers!,12,3,23,42,3,,photo,0,647,RT @Solar093: First drawing of this year🙂 #Urianger #ffxiv https://t.co/sovrwOC4Os,en,False,0.25,0.3333333333333333,Before
Yamarāja (힘들어요),12,3,23,41,56,,,0,58,"RT @FF_XIV_EN: #FFXIV we're coming to the Aether DC! Join us for the next episode of Duty Commenced on Dec. 9 at 3pm (PST) / 6pm (EST)!

Jo…",en,False,0.0,0.0,Before
sorbaie ◊ 5.3 spoilers,12,3,23,41,18,,photo,0,28,RT @juviyyes: #FFXIV #FFXIVART Shb stickers- Scions! (1/3) https://t.co/wQVYV9daSq,en,False,0.0,0.0,Before
✨ starlight. @ 5.4 Spoilers!,12,3,23,41,16,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
Loving duskwights and bard OTP,12,3,23,41,7,,photo,0,85,"RT @marureenu: Foulques of the Mist
#FFXIV https://t.co/CSoXvIAvJG",en,False,0.0,0.0,Before
Tom,12,3,23,41,4,,photo,6,1,"""She met a king and found peace""

📷: @Sonya_XIV 

 #ffxiv #ff14 #gposers #ffxivscreenshots #xaela #ffxivsnaps https://t.co/fWKK5LM5q5",en,False,0.0,0.0,Before
Nukinit,12,3,23,40,45,,photo,0,5,"RT @necrodanser: We take this game very seriously uwu
#FFXIV https://t.co/K4UxWrSrzU",en,False,-0.4166666666666667,0.6333333333333333,Before
Shaw-some opossum,12,3,23,40,43,,,1,0,I miss #FFXIV so much 😢,en,False,0.2,0.2,Before
gareth hyland (miserable ishmart manager),12,3,23,40,38,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
Chi,12,3,23,40,32,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
papa nier,12,3,23,40,19,,photo,6,2,"i suppose the biker jacket is enough to make me resub (here's a quick sketch)

#FFXIV https://t.co/LKwLRnjlcl",en,False,0.16666666666666666,0.5,Before
Jay Lewis,12,3,23,39,57,,photo,0,1,RT @splatonoodles: I tried to draw G’raha Tia 🥺 #ffxiv #fanart https://t.co/5TyhRGv5oH,en,False,0.0,0.0,Before
Ozbeg | COMMS OPEN ♥,12,3,23,39,56,,photo,0,5,"RT @necrodanser: We take this game very seriously uwu
#FFXIV https://t.co/K4UxWrSrzU",en,False,-0.4166666666666667,0.6333333333333333,Before
Niho 🍓 G'raha Stanwich 🌻 5.4 spoilers,12,3,23,39,54,,,0,178,"RT @AestMirra: Pictures taken around Lakeland.

I like how how some of the places look a bit like painting when it gets foggy and it is rai…",en,False,0.0,0.0,Before
Mochitora,12,3,23,39,33,,photo,0,5,"RT @necrodanser: We take this game very seriously uwu
#FFXIV https://t.co/K4UxWrSrzU",en,False,-0.4166666666666667,0.6333333333333333,Before
𝔘𝔩𝔳𝔢𝔦𝔫,12,3,23,39,27,,photo,44,5,"We take this game very seriously uwu
#FFXIV https://t.co/K4UxWrSrzU",en,False,-0.4166666666666667,0.6333333333333333,Before
Seishin @ 5.4 hype!!,12,3,23,39,14,,photo,0,225,RT @mellalyss: I drew the most precious catboy uwu #ffxiv https://t.co/iYEg62iLhZ,en,False,0.5,0.75,Before
childe brainrot,12,3,23,39,0,,photo,0,1,RT @raehira_FFXIV: I'VE WANTED THIS CANE FOR AGESSSSSSSSSSSSSSSSSS AAAA FINALLY #FFXIV #FF14 #GPOSERS #ffxivsnaps https://t.co/wZVh0XKhpp,en,False,0.0,1.0,Before
Kxela,12,3,23,38,40,https://t.co/qcrLxqb9SU,,0,1255,"RT @FF_XIV_EN: More new gear on the way! ⚔️ https://t.co/qcrLxqb9SU

👇 This is what you'll be able to redeem with the new tomestones of rev…",en,False,0.3267045454545454,0.5085227272727273,Before
Loving duskwights and bard OTP,12,3,23,38,16,,photo,0,66,"RT @marureenu: seeing ghosts in the palace of the dead...

[nephillyr x foulques doodle] #FFXIV https://t.co/ZDbnHJk1XG",en,False,-0.2,0.4,Before
ちゃい❂❖,12,3,23,37,55,,photo,0,8,"RT @leobowwowff14: Good morning, guys☀️✨

#StudioRoxane #おはミコ #GPOSERS  
#ffxivsnaps #FFXIV https://t.co/oAMHUN6BH8",en,False,0.7,0.6000000000000001,Before
Noble_Knightt,12,3,23,37,12,https://t.co/7UFLYvN25U,,0,0,https://t.co/7UFLYvN25U Come join the stream and support the channel. #FFXIV,en,False,0.0,0.0,Before
"Arcya, Comms Open!!",12,3,23,37,8,,photo,0,154,"RT @WhyMaige: Stack on---

........ the Blackmage

#FFXIV #FF14 https://t.co/Ur0MplVTkJ",en,False,0.0,0.0,Before
abbichuu 🌱 mostly ffxiv feelings,12,3,23,36,50,,photo,0,28,RT @juviyyes: #FFXIV #FFXIVART Shb stickers- Scions! (1/3) https://t.co/wQVYV9daSq,en,False,0.0,0.0,Before
Loving duskwights and bard OTP,12,3,23,36,43,,,0,352,RT @BellPepperArt: Sorry about the #Estinien spam... I just need to get this out of the system! 🙈Another sketch... One day I'll ink them!✨…,en,False,-0.625,1.0,Before
Shishi,12,3,23,36,38,,photo,3,1,"It's been a while huh....the current look, I think I like this one, a lot!

#GPOSERS #FFXIV https://t.co/3b6XctFYk8",en,False,0.0,0.4,Before
Tridentψ,12,3,23,36,33,,,0,804,"RT @AshenBride: The pandemic and being isolated, in lockdown, has made for a very sad and strange year. I wanted to build something that sh…",en,False,-0.35000000000000003,0.575,Before
Loving duskwights and bard OTP,12,3,23,36,25,,photo,0,679,"RT @kermie190: Crawls out of artblock to draw my literal sunshine 🥺🤧💞💖
#ffxiv https://t.co/P3vKN3PRHv",en,False,0.0,0.0,Before
Sam Walker,12,3,23,35,56,,,0,804,"RT @AshenBride: The pandemic and being isolated, in lockdown, has made for a very sad and strange year. I wanted to build something that sh…",en,False,-0.35000000000000003,0.575,Before
"KITTY, Destroyer of Shiny Trees 🎄",12,3,23,35,54,,photo,1,0,"The 2B Army expands.....

#FFXIV https://t.co/JaRyo6g5EK",en,False,0.0,0.0,Before
Momo Destroyer,12,3,23,35,42,,photo,3,0,"Squad 

#FFXIV #TheFaeFederation https://t.co/G6d1Q9UcPn",en,False,0.0,0.0,Before
Rion,12,3,23,35,2,https://t.co/OlsCMHgl0i,,1,1,"""No...way... how...?""
""Well, well, isn't this a lovely surprise?""

#FFXIV #ffxivsnaps #FFXIVScreenshots… https://t.co/OlsCMHgl0i",en,False,0.5,0.75,Before
Catboy Appreciation Station,12,3,23,34,27,,photo,0,225,RT @mellalyss: I drew the most precious catboy uwu #ffxiv https://t.co/iYEg62iLhZ,en,False,0.5,0.75,Before
Ready Check Raideo,12,3,23,34,26,https://t.co/8TTQG2MD3d,,1,0,"Starting the prep for The Relic Grind: Our #FFXIV and @SquareEnix podcast! Time to hop into chat for preshow, show… https://t.co/8TTQG2MD3d",en,False,0.0,0.1,Before
Neneko ColorS~🐸💚,12,3,23,33,18,,,0,5,RT @Junnie_J: An angel gazes at you. Would you be too shy to gaze back? o////o; #FFXIV #FinalFantasyXIV #Femroe #Roegadyn #FF14 #GPOSERS #F…,en,False,-0.25,0.25,Before
